SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Multi-Family (5+ Unit),1300 Olive Ave,Novato,CA,94945,1750000,5,4.0,Novato,3000,9750,1970,26,583,,Active,,,https://www.redfin.com/CA/Novato/1300-Olive-Ave-94945/home/658574,BAREIS,323049196,N,Y,38.1123596,-122.5723203
MLS Listing,,Condo/Co-op,266 Pelican Ln,Novato,CA,94949,795000,2,2.5,Quail Hollow,1674,1673,1989,26,475,670,Active,,,https://www.redfin.com/CA/Novato/266-Pelican-Ln-94949/home/847995,BAREIS,323910984,N,Y,38.0453821,-122.5412605
MLS Listing,,Single Family Residential,18 Redwood Dr,Ross,CA,94957,5595000,4,4.0,Ross,2715,13700,2010,26,2061,,Active,,,https://www.redfin.com/CA/Ross/18-Redwood-Dr-94957/home/857442,BAREIS,323900936,N,Y,37.9596367,-122.5561931
MLS Listing,,Single Family Residential,40 Bayhills Dr,San Rafael,CA,94903,2600000,3,4.0,San Rafael,2575,43560,1995,26,1010,,Active,,,https://www.redfin.com/CA/San-Rafael/40-Bayhills-Dr-94903/home/713590,BAREIS,323905051,N,Y,38.0091884,-122.5088309
MLS Listing,,Single Family Residential,71 Convent Ct,San Rafael,CA,94901,1995000,3,2.0,Dominican,1885,23008,1963,26,1058,,Active,,,https://www.redfin.com/CA/San-Rafael/71-Convent-Ct-94901/home/1385198,BAREIS,323909592,N,Y,37.9887346,-122.5149533
MLS Listing,,Single Family Residential,887 Butternut Dr,San Rafael,CA,94903,1748000,4,2.5,San Rafael,3143,23801,1976,26,556,,Active,October-14-2023 02:00 PM,October-14-2023 04:00 PM,https://www.redfin.com/CA/San-Rafael/887-Butternut-Dr-94903/home/1072989,BAREIS,323909658,N,Y,38.0078584,-122.5683479
MLS Listing,,Condo/Co-op,100 Deer Valley Rd Unit GB,San Rafael,CA,94903,1050000,2,2.0,Smith Ranch Homes,1318,,1989,26,797,3602,Active,,,https://www.redfin.com/CA/San-Rafael/100-Deer-Valley-Rd-94903/unit-GB/home/902999,BAREIS,323907428,N,Y,38.0248595,-122.5357052
MLS Listing,,Single Family Residential,11 Mcnear Dr,San Rafael,CA,94901,1650000,4,2.0,San Rafael,2806,11252,1965,27,588,,Active,,,https://www.redfin.com/CA/San-Rafael/11-McNear-Dr-94901/home/1041262,BAREIS,323909508,N,Y,37.9894711,-122.4725307
MLS Listing,,Vacant Land,0 Monte Cimas Ave,Mill Valley,CA,94941,75000,,,Mill Valley,,5249,,27,,,Active,,,https://www.redfin.com/CA/Mill-Valley/Monte-Cimas-Ave-94941/home/178347519,San Francisco MLS,323910693,N,Y,37.9010737,-122.5622834
MLS Listing,,Townhouse,22 Flemings Ct,Sausalito,CA,94965,899000,3,2.0,Sausalito,1631,4569,1997,27,551,376,Active,October-14-2023 11:00 AM,October-14-2023 01:00 PM,https://www.redfin.com/CA/Sausalito/22-Flemings-Ct-94965/home/967491,San Francisco MLS,323910494,N,Y,37.8701676,-122.5092934
MLS Listing,,Condo/Co-op,45 Corinthian Ct #12,Tiburon,CA,94920,1175000,1,1.0,Harbor Hill,1058,1951,1962,27,1111,735,Active,,,https://www.redfin.com/CA/Belvedere-Tiburon/45-Corinthian-Ct-94920/unit-12/home/1271056,BAREIS,323909918,N,Y,37.879247,-122.4617078
MLS Listing,,Single Family Residential,49 Castle Rock Dr,Mill Valley,CA,94941,1295000,3,3.5,Mill Valley,2391,9618,1963,27,542,29,Active,,,https://www.redfin.com/CA/Mill-Valley/49-Castle-Rock-Dr-94941/home/600498,BAREIS,323907662,N,Y,37.8995335,-122.5572306
MLS Listing,,Townhouse,33 Livingston Ct,Novato,CA,94949,479000,2,1.0,Lanham Village,850,427,1942,27,564,485,Active,,,https://www.redfin.com/CA/Novato/33-Livingston-Ct-94949/home/1272031,BAREIS,323910457,N,Y,38.0565489,-122.529569
MLS Listing,,Single Family Residential,833 Belle Ave,San Rafael,CA,94901,1335000,3,1.0,San Rafael,1192,5828,1942,28,1120,,Active,,,https://www.redfin.com/CA/San-Rafael/833-Belle-Ave-94901/home/938073,San Francisco MLS,323909486,N,Y,37.9786162,-122.5201472
MLS Listing,,Single Family Residential,62 Wreden Ave,Fairfax,CA,94930,1058000,3,2.0,Fairfax,1726,10995,1913,28,613,,Active,October-12-2023 12:00 AM,October-12-2023 02:00 PM,https://www.redfin.com/CA/Fairfax/62-Wreden-Ave-94930/home/844657,BAREIS,323909750,N,Y,37.9861747,-122.5941593
MLS Listing,,Condo/Co-op,312 Paradise Dr,Tiburon,CA,94920,3850000,3,2.5,Tiburon,2261,1751,1985,28,1703,1455,Active,,,https://www.redfin.com/CA/Tiburon/312-Paradise-Dr-94920/home/934764,BAREIS,323910112,N,Y,37.873109,-122.452227
MLS Listing,,Condo/Co-op,918 Via Casitas,Greenbrae,CA,94904,899000,3,2.0,Spy Glass Hill,1403,1398,1974,28,641,575,Active,,,https://www.redfin.com/CA/Greenbrae/918-Via-Casitas-94904/home/1074689,BAREIS,323907991,N,Y,37.946794,-122.531498
MLS Listing,,Single Family Residential,56 Dominican Dr,San Rafael,CA,94901,1659000,4,2.5,Dominican,2094,10293,1964,28,792,,Active,,,https://www.redfin.com/CA/San-Rafael/56-Dominican-Dr-94901/home/850327,BAREIS,323905253,N,Y,37.986945,-122.5154651
MLS Listing,,Single Family Residential,75 Via Barranca,Greenbrae,CA,94904,1995000,4,3.0,Greenbrae,2286,8398,1958,28,873,,Active,,,https://www.redfin.com/CA/Kentfield/75-Via-Barranca-94904/home/630325,BAREIS,323910010,N,Y,37.9501033,-122.5177815
MLS Listing,,Single Family Residential,475 Laurel Ave,San Anselmo,CA,94960,1598000,3,2.0,San Anselmo,1549,6874,1947,28,1032,,Active,,,https://www.redfin.com/CA/San-Anselmo/475-Laurel-Ave-94960/home/798934,BAREIS,323909531,N,Y,37.9745583,-122.5724914
MLS Listing,,Single Family Residential,50 Baywood Ter,San Rafael,CA,94901,2465000,3,3.5,San Rafael,3885,9200,2006,28,634,200,Active,October-15-2023 02:00 PM,October-15-2023 04:00 PM,https://www.redfin.com/CA/San-Rafael/50-Baywood-Ter-94901/home/2098978,BAREIS,323908307,N,Y,37.9592103,-122.5219595
MLS Listing,,Single Family Residential,57 Spring Rd,Lagunitas,CA,94938,995000,4,2.0,Lagunitas,1780,15146,1910,29,559,,Active,,,https://www.redfin.com/CA/Lagunitas/57-Spring-Rd-94938/home/697363,BAREIS,323909909,N,Y,38.0075734,-122.7003518
MLS Listing,,Condo/Co-op,6 Willow Ln,Sausalito,CA,94965,1295000,3,2.5,Sausalito,1718,1054,1979,29,754,775,Active,,,https://www.redfin.com/CA/Sausalito/6-Willow-Ln-94965/home/831640,BAREIS,323909162,N,Y,37.8661059,-122.5006698
MLS Listing,,Single Family Residential,2 Buckeye Cir,Woodacre,CA,94973,1250000,4,2.0,Woodacre,2284,10350,1963,29,547,,Active,October-15-2023 02:00 PM,October-15-2023 04:00 PM,https://www.redfin.com/CA/Woodacre/2-Buckeye-Cir-94973/home/858826,BAREIS,323909441,N,Y,37.9988533,-122.6350972
MLS Listing,,Vacant Land,0 Candelero Ave,Unincorporated,CA,94933,139000,,,Unincorporated,,13727,,29,,,Active,,,https://www.redfin.com/CA/Forest-Knolls/0-Candelero-Ave-94933/home/187443128,CRMLS,LG23165111,N,Y,38.0125813,-122.6855387
MLS Listing,,Condo/Co-op,126 Pelican Ln,Novato,CA,94949,755000,3,2.5,Quail Hollow,1731,1599,1990,29,436,670,Active,October-15-2023 01:00 PM,October-15-2023 04:00 PM,https://www.redfin.com/CA/Novato/126-Pelican-Ln-94949/home/1001721,BAREIS,323908249,N,Y,38.0448317,-122.5385877
MLS Listing,,Single Family Residential,612 Canyon Rd,Novato,CA,94947,1250000,4,3.0,Novato,3056,49349,,29,409,,Active,,,https://www.redfin.com/CA/Novato/612-Canyon-Rd-94947/home/1155784,BAREIS,323909774,N,Y,38.0956266,-122.5847505
MLS Listing,,Mobile/Manufactured Home,35 S 40 Dock,Sausalito,CA,94965,1295000,2,1.0,Waldo Point Harbor,1014,584,2009,30,1277,,Active,,,https://www.redfin.com/CA/Sausalito/35-S-40-Dock-94965/home/21928080,BAREIS,323909737,N,Y,37.872373,-122.5007503
MLS Listing,,Single Family Residential,10 Flint Ct,Novato,CA,94949,1389000,5,2.5,Novato,2589,27752,1983,30,537,,Active,October-15-2023 02:00 PM,October-15-2023 04:00 PM,https://www.redfin.com/CA/Novato/10-Flint-Ct-94949/home/665599,BAREIS,323909449,N,Y,38.077937,-122.570308
MLS Listing,,Multi-Family (5+ Unit),55 Brookdale Ave,San Rafael,CA,94901,1595000,4,4.0,San Rafael,,5715,,30,,,Active,,,https://www.redfin.com/CA/San-Rafael/55-Brookdale-Ave-94901/home/187430481,BAREIS,323909639,N,Y,37.9830949,-122.5237652
MLS Listing,,Vacant Land,0 Parcel D Oceana Dr,Dillon Beach,CA,94929,395000,,,Oceana Marin,,34029,,30,,76,Active,,,https://www.redfin.com/CA/Dillon-Beach/Oceana-Dr-94929/home/18983802,BAREIS,323909462,N,Y,38.25665,-122.962873
MLS Listing,,Single Family Residential,15 Saddle Wood Dr,Novato,CA,94945,2650000,4,3.5,Ruch Creek,3350,43560,1998,30,791,,Active,,,https://www.redfin.com/CA/Novato/15-Saddle-Wood-Dr-94945/home/1126203,BAREIS,323907465,N,Y,38.1186332,-122.550134
MLS Listing,,Single Family Residential,108 Garner Dr,Novato,CA,94947,1898888,4,3.5,Novato,4238,43560,1990,31,448,398,Active,,,https://www.redfin.com/CA/Novato/108-Garner-Dr-94947/home/668214,CRMLS,OC23169336,N,Y,38.0833199,-122.5817024
MLS Listing,,Single Family Residential,134 Maywood Way,San Rafael,CA,94901,1695000,4,2.5,San Rafael,2130,8821,1964,32,796,,Active,,,https://www.redfin.com/CA/San-Rafael/134-Maywood-Way-94901/home/839804,BAREIS,323909255,N,Y,37.9838882,-122.5430506
MLS Listing,,Vacant Land,0 W Nicasio Rd,San Geronimo,CA,96963,798000,,,San Geronimo,,56018,,32,,289,Active,,,https://www.redfin.com/CA/San-Geronimo/0-W-Nicasio-Rd-94963/home/172672673,BAREIS,323907012,N,Y,38.0207303,-122.6682238
MLS Listing,,Mobile/Manufactured Home,9 Issaquah Dock,Sausalito,CA,94965,775000,1,1.0,Waldo Point Harbor,,584,1979,32,,,Active,,,https://www.redfin.com/CA/Sausalito/9-Issaquah-Dock-94965/home/187406246,BAREIS,323909062,N,Y,37.8738678,-122.5038685
MLS Listing,,Mobile/Manufactured Home,10 Issaquah Dock,Sausalito,CA,94965,875000,1,1.0,Waldo Point Harbor,,584,1979,32,,,Active,,,https://www.redfin.com/CA/Sausalito/10-Issaquah-Dock-94965/home/17547255,BAREIS,323908405,N,Y,37.87361,-122.503805
MLS Listing,,Single Family Residential,608 Seminary Dr,Mill Valley,CA,94941,11500000,5,5.0,Mill Valley,6275,26955,1997,33,1833,,Active,,,https://www.redfin.com/CA/Mill-Valley/608-Seminary-Dr-94941/home/604101,San Francisco MLS,323908896,N,Y,37.8832269,-122.5033049
MLS Listing,,Single Family Residential,440 Edgewood Ave,Mill Valley,CA,94941,2998000,5,3.5,Mill Valley,4165,8799,1955,33,720,,Active,October-11-2023 04:00 PM,October-11-2023 06:00 PM,https://www.redfin.com/CA/Mill-Valley/440-Edgewood-Ave-94941/home/1050804,BAREIS,323046172,N,Y,37.9033243,-122.5612912
MLS Listing,,Single Family Residential,140 Edgewood Ave,Mill Valley,CA,94941,9975000,5,5.0,Mill Valley,,33371,,33,,,Active,,,https://www.redfin.com/CA/Mill-Valley/140-Edgewood-Ave-94941/home/1084165,BAREIS,323907960,N,Y,37.9009693,-122.5502776
MLS Listing,,Single Family Residential,2232 Laguna Vista Dr,Novato,CA,94945,1650000,4,3.5,Novato,2921,15359,1976,33,565,63,Active,,,https://www.redfin.com/CA/Novato/2232-Laguna-Vista-Dr-94945/home/1308895,BAREIS,323909089,N,Y,38.1201933,-122.5303265
MLS Listing,,Single Family Residential,384 Miller Creek Rd,San Rafael,CA,94903,1395000,5,3.0,San Rafael,1770,7802,1955,33,788,,Active,,,https://www.redfin.com/CA/San-Rafael/384-Miller-Creek-Rd-94903/home/1326121,BAREIS,323908002,N,Y,38.0335685,-122.5467992
MLS Listing,,Single Family Residential,179 Roque Moraes Dr,Mill Valley,CA,94941,1999999,5,3.0,Mill Valley,2568,8198,1962,33,779,,Active,,,https://www.redfin.com/CA/Mill-Valley/179-Roque-Moraes-Dr-94941/home/1124832,BAREIS,323906912,N,Y,37.8973085,-122.5215617
MLS Listing,,Single Family Residential,12 Ocean View Ave,Dillon Beach,CA,94929,849000,2,1.0,Dillon Beach,768,2274,1951,34,1105,,Active,,,https://www.redfin.com/CA/Dillon-Beach/12-Ocean-View-Ave-94929/home/821820,BAREIS,323906490,N,Y,38.2500425,-122.9631991
MLS Listing,,Vacant Land,3820 Paradise Dr Unit Beach,Tiburon,CA,94920,4950000,,,Tiburon,,323215,,34,,,Active,,,https://www.redfin.com/CA/Belvedere-Tiburon/3820-Paradise-Dr-94920/unit-Beach/home/168868791,BAREIS,323900797,N,Y,37.8977408,-122.4694025
MLS Listing,,Condo/Co-op,50 Sonoma St #15,San Rafael,CA,94901,369000,2,1.0,San Rafael,966,1398,1962,34,382,554,Active,,,https://www.redfin.com/CA/San-Rafael/50-Sonoma-St-94901/unit-15/home/563239,BAREIS,323907669,N,Y,37.966391,-122.5021149
MLS Listing,,Single Family Residential,260 San Ramon Way,Novato,CA,94945,2200000,4,4.5,Novato,2792,32984,1988,34,788,,Active,,,https://www.redfin.com/CA/Novato/260-San-Ramon-Way-94945/home/1039681,BAREIS,323908240,N,Y,38.1229192,-122.612091
MLS Listing,,Single Family Residential,13 Dominican Dr,San Rafael,CA,94901,1850000,4,3.0,San Rafael,2629,6935,1961,34,704,,Active,,,https://www.redfin.com/CA/San-Rafael/13-Dominican-Dr-94901/home/559768,BAREIS,323907665,N,Y,37.9859088,-122.5153531
MLS Listing,,Townhouse,81 Lovejoy Way,Novato,CA,94949,499900,3,1.0,Novato,988,492,1942,35,506,485,Active,,,https://www.redfin.com/CA/Novato/81-Lovejoy-Way-94949/home/1021481,BAREIS,323908200,N,Y,38.058148,-122.5297718
MLS Listing,,Single Family Residential,7391 Sir Francis Drake Blvd,Lagunitas,CA,94938,1245000,5,3.0,Lagunitas,2317,7401,1977,35,537,,Active,,,https://www.redfin.com/CA/Lagunitas/7391-Sir-Francis-Drake-Blvd-94938/home/695994,BAREIS,323906571,N,Y,38.0083883,-122.7039508
MLS Listing,,Single Family Residential,68 Upper Oak Dr,San Rafael,CA,94903,1795000,3,3.5,Mont Marin,2990,8320,1968,35,600,2,Active,,,https://www.redfin.com/CA/San-Rafael/68-Upper-Oak-Dr-94903/home/692174,BAREIS,323908183,N,Y,38.0254206,-122.5560331
MLS Listing,,Single Family Residential,7 Glen Way,Inverness,CA,94937,1799000,4,2.0,Inverness,2068,47167,1947,35,870,,Active,October-15-2023 02:00 PM,October-15-2023 04:00 PM,https://www.redfin.com/CA/Larkspur/7-Glen-Way-94939/home/1410854,BAREIS,323904699,N,Y,38.095909,-122.855532
MLS Listing,,Single Family Residential,50 Washington Park Ave,Mill Valley,CA,94941,2490000,6,3.5,Mill Valley,3776,11304,2002,35,659,,Active,,,https://www.redfin.com/CA/Mill-Valley/50-Washington-Park-Ave-94941/home/769465,BAREIS,323907944,N,Y,37.905504,-122.5695976
MLS Listing,,Single Family Residential,279 Devon Dr,San Rafael,CA,94903,1269000,4,2.0,San Rafael,1465,6120,1960,35,866,,Active,,,https://www.redfin.com/CA/San-Rafael/279-Devon-Dr-94903/home/1104883,BAREIS,323905439,N,Y,37.9976502,-122.5539098
MLS Listing,,Condo/Co-op,62 Trinity Dr,Novato,CA,94947,445000,2,1.0,Novato,872,3202,1972,36,510,377,Active,,,https://www.redfin.com/CA/Novato/62-Trinity-Dr-94947/home/671991,BAREIS,323907018,N,Y,38.079027,-122.549296
MLS Listing,,Single Family Residential,39 Vendola Dr,San Rafael,CA,94903,1099500,3,2.0,Santa Venetia,,10402,1943,36,,,Active,October-15-2023 02:00 PM,October-15-2023 04:00 PM,https://www.redfin.com/CA/San-Rafael/39-Vendola-Dr-94903/home/1022117,BAREIS,323907751,N,Y,38.0106637,-122.5232413
MLS Listing,,Single Family Residential,44 Blossom Dr,San Rafael,CA,94901,2150000,4,3.0,San Rafael,2201,42689,1953,36,977,,Active,,,https://www.redfin.com/CA/San-Rafael/44-Blossom-Dr-94901/home/560076,BAREIS,323907604,N,Y,37.9601979,-122.5148649
MLS Listing,,Single Family Residential,347 Jewell St,San Rafael,CA,94901,1977000,4,3.0,Dominican,2715,,1970,36,728,,Active,,,https://www.redfin.com/CA/San-Rafael/347-Jewell-St-94901/home/919262,BAREIS,323907769,N,Y,37.9767437,-122.5160853
MLS Listing,,Single Family Residential,104 Golden Gate Ave,Belvedere,CA,94920,4977000,4,5.5,Belvedere,3910,22577,1960,36,1273,,Active,October-15-2023 01:00 PM,October-15-2023 04:00 PM,https://www.redfin.com/CA/Belvedere/104-Golden-Gate-Ave-94920/home/618661,BAREIS,323907691,N,Y,37.8730395,-122.4700984
MLS Listing,,Single Family Residential,56 Indian Rock Rd,San Anselmo,CA,94960,3985000,4,3.5,INDIAN ROCK AREA,3181,14140,2020,36,1253,,Active,,,https://www.redfin.com/CA/San-Anselmo/56-Indian-Rock-Rd-94960/home/22262630,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41038046,N,Y,37.9903844,-122.5698185
MLS Listing,,Single Family Residential,941 Owlswood Ln,Tiburon,CA,94920,4500000,4,4.0,Tiburon,3361,21279,1969,36,1339,,Active,,,https://www.redfin.com/CA/Tiburon/941-Owlswood-Ln-94920/home/875707,BAREIS,323907692,N,Y,37.8842413,-122.4699215
MLS Listing,,Single Family Residential,161 Harrison Ave,Sausalito,CA,94965,6850000,4,5.0,Sausalito,3693,15002,1894,36,1855,,Active,,,https://www.redfin.com/CA/Sausalito/161-Harrison-Ave-94965/home/622207,BAREIS,323048570,N,Y,37.8565331,-122.4830108
MLS Listing,,Single Family Residential,85 Via La Cumbre,Greenbrae,CA,94904,1595000,3,2.0,Greenbrae,2090,6800,1955,36,763,,Active,,,https://www.redfin.com/CA/Greenbrae/85-Via-La-Cumbre-94904/home/1341593,BAREIS,323905425,N,Y,37.9471325,-122.5154175
MLS Listing,,Single Family Residential,8 Ralston Ave,Mill Valley,CA,94941,6995000,5,5.0,Mill Valley,3840,22651,1940,36,1822,,Active,,,https://www.redfin.com/CA/Mill-Valley/8-Ralston-Ave-94941/home/1353368,San Francisco MLS,323051989,N,Y,37.9130965,-122.5563424
MLS Listing,,Townhouse,72 Flicker Dr,Novato,CA,94949,995000,3,3.5,Novato,2114,1951,1979,36,471,485,Active,,,https://www.redfin.com/CA/Novato/72-Flicker-Dr-94949/home/683018,BAREIS,323907198,N,Y,38.0458243,-122.5442345
MLS Listing,,Townhouse,529 Nevada St,Sausalito,CA,94965,1175000,2,1.5,Sausalito,1240,3611,1974,36,948,140,Active,,,https://www.redfin.com/CA/Sausalito/529-Nevada-St-94965/home/1207833,San Francisco MLS,323900734,N,Y,37.8643777,-122.5003096
MLS Listing,,Single Family Residential,136 Great Circle Dr,Mill Valley,CA,94941,4495000,4,3.5,Strawberry,3590,23400,1978,36,1252,,Active,October-15-2023 01:00 PM,October-15-2023 04:00 PM,https://www.redfin.com/CA/Mill-Valley/136-Great-Circle-Dr-94941/home/995658,BAREIS,323900871,N,Y,37.8813628,-122.4996575
MLS Listing,,Single Family Residential,9 Oak Springs Dr,San Anselmo,CA,94960,1695000,5,3.5,San Anselmo,3162,6752,1960,36,536,,Active,October-11-2023 02:00 PM,October-11-2023 04:00 PM,https://www.redfin.com/CA/San-Anselmo/9-Oak-Springs-Dr-94960/home/767695,BAREIS,323900978,N,Y,37.9988193,-122.5809956
MLS Listing,,Condo/Co-op,63 Aronia Ln,Novato,CA,94945,699000,3,2.5,Novato,1612,1485,1979,36,434,700,Active,,,https://www.redfin.com/CA/Novato/63-Aronia-Ln-94945/home/1189623,BAREIS,323051735,N,Y,38.117461,-122.5693725
MLS Listing,,Single Family Residential,5 Cameron St,Inverness,CA,94937,1100000,4,1.5,Inverness,1270,6111,1915,36,866,,Active,October-15-2023 11:00 AM,October-15-2023 02:00 PM,https://www.redfin.com/CA/Inverness/5-Cameron-St-94937/home/640280,BAREIS,323907429,N,Y,38.0984531,-122.8596443
MLS Listing,,Single Family Residential,167 Madrone Ave,Larkspur,CA,94939,2695000,4,2.0,Larkspur,2444,5985,1934,36,1103,,Active,,,https://www.redfin.com/CA/Larkspur/167-Madrone-Ave-94939/home/810200,BAREIS,323900794,N,Y,37.9313002,-122.5418631
MLS Listing,,Townhouse,234 Pelican Ln,Novato,CA,94949,795000,2,2.5,Novato,1674,1673,1989,37,475,670,Active,October-15-2023 01:00 PM,October-15-2023 04:00 PM,https://www.redfin.com/CA/Novato/234-Pelican-Ln-94949/home/1383284,BAREIS,323906993,N,Y,38.0450596,-122.5404748
MLS Listing,,Single Family Residential,121 Harbor Dr,Corte Madera,CA,94925,1650000,3,2.0,Corte Madera,1569,7884,1955,37,1052,,Active,,,https://www.redfin.com/CA/Corte-Madera/121-Harbor-Dr-94925/home/880157,BAREIS,323907206,N,Y,37.9241881,-122.5084109
MLS Listing,,Single Family Residential,70 Baywood Ave,Ross,CA,94957,3995000,4,3.5,Ross,3020,55395,1924,37,1323,,Active,,,https://www.redfin.com/CA/Ross/70-Baywood-Ave-94957/home/112272610,BAREIS,323900781,N,Y,37.970665,-122.552481
MLS Listing,,Condo/Co-op,553 Valley Oaks Cir #19,Novato,CA,94945,884900,3,3.0,Not Listed,1600,640,2023,38,553,340,Active,,,https://www.redfin.com/CA/Novato/553-Valley-Oak-Ct-94947/unit-19/home/187332967,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41037966,N,Y,38.127459,-122.566859
MLS Listing,,Single Family Residential,1924 Grand Ave,San Rafael,CA,94901,1150000,3,2.5,San Rafael,1440,6194,1956,38,799,,Active,,,https://www.redfin.com/CA/San-Rafael/1924-Grand-Ave-94901/home/1065053,BAREIS,323907457,N,Y,37.9836689,-122.5256029
MLS Listing,,Condo/Co-op,28 Marinero Cir #10,Tiburon,CA,94920,1275000,2,2.0,28 Marinero HOA,1244,2252,1961,38,1025,845,Active,October-15-2023 02:00 PM,October-15-2023 04:00 PM,https://www.redfin.com/CA/Tiburon/28-Marinero-Cir-94920/unit-10/home/906338,BAREIS,323907282,N,Y,37.882134,-122.460182
MLS Listing,,Condo/Co-op,618 Verandah Ave #50,Novato,CA,94945,864989,3,3.0,Not Listed,1600,640,2022,39,541,340,Active,,,https://www.redfin.com/CA/Novato/618-Verandah-Ave-94945/unit-50/home/185436076,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41037941,N,Y,38.127179,-122.566553
MLS Listing,,Condo/Co-op,100 Deer Valley Rd Unit GC,San Rafael,CA,94903,360000,1,1.0,Smith Ranch Homes,753,,1990,39,478,3602,Active,,,https://www.redfin.com/CA/San-Rafael/100-Deer-Valley-Rd-94903/unit-GC/home/103650798,BAREIS,323907310,N,Y,38.0248595,-122.5357052
MLS Listing,,Multi-Family (2-4 Unit),7 Sylvan Way,Woodacre,CA,94973,1485000,4,3.0,Woodacre,2306,25700,1991,39,644,,Active,,,https://www.redfin.com/CA/Woodacre/7-Sylvan-Way-94973/home/843801,BAREIS,323907030,N,Y,38.007472,-122.644369
MLS Listing,,Vacant Land,817 Meadowsweet Dr,Corte Madera,CA,94925,699000,,,Corte Madera,,67156,,39,,,Active,,,https://www.redfin.com/CA/Corte-Madera/817-Meadowsweet-Dr-94925/home/1176503,BAREIS,323905040,N,Y,37.9213668,-122.5135167
MLS Listing,,Single Family Residential,518 Pixie Trl,Mill Valley,CA,94941,1200000,3,2.0,Mill Valley,1536,7083,1961,39,781,,Active,,,https://www.redfin.com/CA/Mill-Valley/518-Pixie-Trl-94941/home/1240780,BAREIS,323905062,N,Y,37.8995575,-122.5506958
MLS Listing,,Townhouse,1036 Poplar Dr,Novato,CA,94945,768000,3,2.5,Novato,1535,1673,1979,39,500,475,Active,,,https://www.redfin.com/CA/Novato/1036-Poplar-Dr-94945/home/1089405,BAREIS,323906718,N,Y,38.12326,-122.604817
MLS Listing,,Single Family Residential,30 Mesa Rd,Bolinas,CA,94924,1900000,2,1.0,Bolinas,2175,64965,1964,40,874,,Active,,,https://www.redfin.com/CA/Bolinas/30-Mesa-Rd-94924/home/721537,BAREIS,323906955,N,Y,37.9122671,-122.692436
MLS Listing,,Condo/Co-op,626 Via Casitas Dr,Greenbrae,CA,94904,799999,3,2.0,Greenbrae,1130,1498,1974,40,708,575,Active,,,https://www.redfin.com/CA/Kentfield/626-Via-Casitas-94904/home/1083967,BAREIS,323051271,N,Y,37.9477665,-122.5335901
MLS Listing,,Vacant Land,0 Marina Blvd,San Rafael,CA,94901,425000,,,San Rafael,,7675,,41,,,Active,,,https://www.redfin.com/CA/San-Rafael/0-Marina-Blvd-94901/home/183652045,BAREIS,323906859,N,Y,37.9688871,-122.5059059
MLS Listing,,Condo/Co-op,35 Fairfax St #8,San Rafael,CA,94901,299000,2,1.0,San Rafael,864,862,1963,41,346,600,Active,,,https://www.redfin.com/CA/San-Rafael/35-Fairfax-St-94901/unit-8/home/1087170,BAREIS,323906553,N,Y,37.9647931,-122.5023986
MLS Listing,,Condo/Co-op,45 Corinthian Ct #22,Tiburon,CA,94920,1750000,2,2.0,Tiburon,1250,2450,1962,41,1400,928,Active,,,https://www.redfin.com/CA/Belvedere-Tiburon/45-Corinthian-Ct-94920/unit-22/home/963184,BAREIS,323905226,N,Y,37.879247,-122.4617078
MLS Listing,,Mobile/Manufactured Home,7060 Redwood Blvd #12,Novato,CA,94945,99999,1,1.0,Silver Penny Manager,480,261,1978,41,208,,Active,,,https://www.redfin.com/CA/Novato/7060-Redwood-Blvd-94945/unit-12/home/728763,BAREIS,323900620,N,Y,38.098336,-122.5647707
MLS Listing,,Vacant Land,3820 Paradise Dr Lot 3,Tiburon,CA,94920,2377000,,,Tiburon,,142877,,42,,,Active,,,https://www.redfin.com/CA/Belvedere-Tiburon/3820-Paradise-Dr-94920/unit-3/home/40218341,BAREIS,323905364,N,Y,37.8977408,-122.4694025
MLS Listing,,Condo/Co-op,567 Seaver Dr,Mill Valley,CA,94941,565000,1,1.0,Mill Valley,696,802,1979,42,812,595,Active,,,https://www.redfin.com/CA/Mill-Valley/567-Seaver-Dr-94941/home/1433405,BAREIS,323051246,N,Y,37.8971858,-122.519391
MLS Listing,,Single Family Residential,15 Stetson Ave,Mill Valley,CA,94941,5895000,5,3.5,Mill Valley,4853,15000,1949,42,1215,,Active,,,https://www.redfin.com/CA/Mill-Valley/15-Stetson-Ave-94941/home/1120661,BAREIS,323905437,N,Y,37.9106306,-122.5455382
MLS Listing,,Townhouse,19 Libra Dr,Novato,CA,94947,685000,3,1.5,Novato,1202,4700,1973,43,570,465,Active,,,https://www.redfin.com/CA/Novato/19-Libra-Dr-94947/home/807044,BAREIS,323904894,N,Y,38.110483,-122.621656
