SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Townhouse,2149 Junction Ave #12,Mountain View,CA,94043,1998000,4,3.5,MOUNTAIN VIEW,2498,1038,1984,5,800,500,Active,October-13-2023 09:00 AM,October-13-2023 12:00 PM,https://www.redfin.com/CA/Mountain-View/2149-Junction-Ave-94043/unit-12/home/1591076,MLSListings,ML81944067,N,Y,37.4097781,-122.094683
MLS Listing,,Single Family Residential,588 Hyde Park Dr,San Jose,CA,95136,1599000,4,2.5,SAN JOSE,2124,6236,1973,5,753,,Active,October-14-2023 01:00 PM,October-14-2023 04:00 PM,https://www.redfin.com/CA/San-Jose/588-Hyde-Park-Dr-95136/home/1757048,MLSListings,ML81944260,N,Y,37.2582071,-121.8515556
MLS Listing,,Townhouse,2411 Falk Ct,San Jose,CA,95116,698000,2,2.0,SAN JOSE,1091,725,2003,5,640,240,Active,,,https://www.redfin.com/CA/San-Jose/2411-Falk-Ct-95116/home/791771,MLSListings,ML81944253,N,Y,37.3623145,-121.8439992
MLS Listing,,Single Family Residential,924 Oakdell Pl,San Jose,CA,95117,1998888,3,2.0,SAN JOSE,1712,11698,1960,5,1168,,Active,,,https://www.redfin.com/CA/San-Jose/924-Oakdell-Pl-95117/home/846739,MLSListings,ML81944244,N,Y,37.3101358,-121.9575095
MLS Listing,,Single Family Residential,6088 Cahalan Ave,San Jose,CA,95123,1299000,3,2.0,Not Listed,1576,6400,1967,5,824,,Active,,,https://www.redfin.com/CA/San-Jose/6088-Cahalan-Ave-95123/home/1600223,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41041233,N,Y,37.239161,-121.8503152
MLS Listing,,Single Family Residential,413 Curie Dr,San Jose,CA,95123,1400000,3,2.0,SAN JOSE,1617,5562,1969,5,866,,Active,,,https://www.redfin.com/CA/San-Jose/413-Curie-Dr-95123/home/876846,MLSListings,ML81944078,N,Y,37.2281093,-121.8083141
MLS Listing,,Single Family Residential,15695 La Jolla Ct,Morgan Hill,CA,95037,1099000,3,2.0,MORGAN HILL,1575,7000,1977,5,698,,Active,,,https://www.redfin.com/CA/Morgan-Hill/15695-La-Jolla-Ct-95037/home/1190136,MLSListings,ML81942927,N,Y,37.1076438,-121.643261
MLS Listing,,Single Family Residential,982 Steinway Ave,Campbell,CA,95008,1879000,3,2.0,CAMPBELL,1326,6089,1961,5,1417,,Active,,,https://www.redfin.com/CA/Campbell/982-Steinway-Ave-95008/home/1632952,MLSListings,ML81944234,N,Y,37.2667197,-121.9671504
MLS Listing,,Condo/Co-op,801 S Winchester Blvd #4204,San Jose,CA,95128,859000,2,2.0,SAN JOSE,1022,1424,2005,5,841,399,Active,,,https://www.redfin.com/CA/San-Jose/801-S-Winchester-Blvd-95128/unit-4204/home/2125411,MLSListings,ML81944231,N,Y,37.3130055,-121.9503845
MLS Listing,,Mobile/Manufactured Home,1220 Tasman Dr #553,Sunnyvale,CA,94089,430000,3,2.0,SUNNYVALE,1620,,2018,5,265,,Active,,,https://www.redfin.com/CA/Sunnyvale/1220-Tasman-Dr-94089/unit-553/home/22659222,MLSListings,ML81944228,N,Y,37.4017492,-121.9932677
MLS Listing,,Single Family Residential,1809 LA Porte Ave,San Jose,CA,95122,1150000,3,2.0,HILLVIEW,1292,5150,1959,5,890,,Active,,,https://www.redfin.com/CA/San-Jose/1809-La-Porte-Ave-95122/home/892168,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41041222,N,Y,37.3347034,-121.8340429
MLS Listing,,Single Family Residential,2619 Meridian Ave,San Jose,CA,95124,1599999,3,2.0,SAN JOSE,1569,6182,1960,5,1020,,Active,,,https://www.redfin.com/CA/San-Jose/2619-Meridian-Ave-95124/home/1142787,MLSListings,ML81944220,N,Y,37.2755937,-121.9094864
MLS Listing,,Mobile/Manufactured Home,8282 Murray Ave #27,Gilroy,CA,95020,175000,2,1.0,GILROY,800,,1970,5,219,,Active,,,https://www.redfin.com/CA/Gilroy/8282-Murray-Ave-95020/unit-27/home/177932569,MLSListings,ML81944219,N,Y,37.0188446,-121.5687306
MLS Listing,,Mobile/Manufactured Home,2904 Moss Hollow Dr #2904,San Jose,CA,95121,300000,2,2.0,SAN JOSE,1680,,1977,5,179,,Active,,,https://www.redfin.com/CA/San-Jose/2904-Moss-Hollow-Dr-95121/unit-2904/home/187846990,MLSListings,ML81944213,N,Y,37.3140123,-121.8099293
MLS Listing,,Single Family Residential,2240 Ruby Ave,San Jose,CA,95148,1688888,5,2.5,SAN JOSE,2697,11491,1968,5,626,,Active,,,https://www.redfin.com/CA/San-Jose/2240-Ruby-Ave-95148/home/1239699,MLSListings,ML81944212,N,Y,37.3451529,-121.7896823
MLS Listing,,Townhouse,507 Clearview Dr,Los Gatos,CA,95032,1750000,3,3.0,LOS GATOS,2122,2220,1977,5,825,605,Active,,,https://www.redfin.com/CA/Los-Gatos/507-Clearview-Dr-95032/home/1063366,MLSListings,ML81944210,N,Y,37.2576379,-121.9685067
MLS Listing,,Single Family Residential,1399 Locust St,San Jose,CA,95110,895000,3,2.5,,1668,2896,1991,5,537,,Active,October-12-2023 11:00 AM,October-12-2023 01:00 PM,https://www.redfin.com/CA/San-Jose/1399-Locust-St-95110/home/1848963,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41041200,N,Y,37.312242,-121.880244
MLS Listing,,Multi-Family (2-4 Unit),239 - 241 Florence St,Sunnyvale,CA,94086,1750000,5,2.0,Sunnyvale,2021,5998,1951,5,866,,Active,,,https://www.redfin.com/CA/Sunnyvale/239-Florence-St-94086/home/742492,MetroList,223097542,N,Y,37.3766652,-122.0369854
MLS Listing,,Single Family Residential,6022 Jacques Dr,San Jose,CA,95123,1598888,4,2.0,SAN JOSE,1321,7269,1971,6,1210,,Active,,,https://www.redfin.com/CA/San-Jose/6022-Jacques-Dr-95123/home/739125,MLSListings,ML81943316,N,Y,37.2386184,-121.8421961
MLS Listing,,Single Family Residential,1111 Burntwood Ct,Sunnyvale,CA,94089,1350000,3,2.0,SUNNYVALE,1108,6175,1958,6,1218,,Active,,,https://www.redfin.com/CA/Sunnyvale/1111-Burntwood-Ct-94089/home/1411421,MLSListings,ML81944204,N,Y,37.3966244,-121.9944292
MLS Listing,,Single Family Residential,447 E Saint John St,San Jose,CA,95112,1025000,5,4.0,SAN JOSE,2003,2450,1900,6,512,,Active,,,https://www.redfin.com/CA/San-Jose/447-E-Saint-John-St-95112/home/1130352,MLSListings,ML81944203,N,Y,37.3422452,-121.8823878
MLS Listing,,Single Family Residential,2061 Limewood Dr,San Jose,CA,95132,1388000,3,2.0,,1634,6099,1964,6,849,,Active,,,https://www.redfin.com/CA/San-Jose/2061-Limewood-Dr-95132/home/1448810,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41041189,N,Y,37.414848,-121.8689574
MLS Listing,,Condo/Co-op,500 W Middlefield Rd #173,Mountain View,CA,94043,595000,1,1.0,MOUNTAIN VIEW,720,,1971,6,826,556,Active,,,https://www.redfin.com/CA/Mountain-View/500-W-Middlefield-Rd-94043/unit-173/home/1659130,MLSListings,ML81944200,N,Y,37.401406825,-122.0702666
MLS Listing,,Single Family Residential,2538 Sugarplum Dr,San Jose,CA,95148,1170000,3,2.0,,1040,6180,1971,6,1125,,Active,,,https://www.redfin.com/CA/San-Jose/2538-Sugarplum-Dr-95148/home/952039,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41041184,N,Y,37.3343882,-121.7960015
MLS Listing,,Multi-Family (2-4 Unit),3463 Princeton Way,Santa Clara,CA,95051,2650000,10,6.0,SANTA CLARA,3961,9352,1964,6,669,,Active,October-11-2023 06:00 PM,October-11-2023 07:00 PM,https://www.redfin.com/CA/Santa-Clara/3463-Princeton-Way-95051/home/187844427,MLSListings,ML81944199,N,Y,37.3374727,-121.9919809
MLS Listing,,Mobile/Manufactured Home,432 Los Encinos Ave #432,San Jose,CA,95134,295000,2,,SAN JOSE,1440,,1970,6,205,,Active,,,https://www.redfin.com/CA/San-Jose/432-Los-Encinos-Ave-95134/unit-432/home/21957095,MLSListings,ML81944197,N,Y,37.4149573,-121.9456445
MLS Listing,,Townhouse,3153 Payne Ave #11,San Jose,CA,95117,999000,3,2.5,SAN JOSE,1360,1546,1976,6,735,375,Active,,,https://www.redfin.com/CA/San-Jose/3153-Payne-Ave-95117/unit-11/home/749042,MLSListings,ML81944195,N,Y,37.3021691,-121.9514438
MLS Listing,,Condo/Co-op,1310 Saddle Rack St #327,San Jose,CA,95126,860000,2,2.0,SAN JOSE,1311,,2004,6,656,535,Active,,,https://www.redfin.com/CA/San-Jose/1310-Saddle-Rack-St-95126/unit-327/home/1049367,MLSListings,ML81944190,N,Y,37.319925,-121.9114869
MLS Listing,,Single Family Residential,547 Richmond Ave,San Jose,CA,95128,1399000,4,3.0,SAN JOSE,1789,7349,1949,6,782,,Active,October-11-2023 09:00 AM,October-11-2023 12:00 PM,https://www.redfin.com/CA/San-Jose/547-Richmond-Ave-95128/home/719746,MLSListings,ML81944177,N,Y,37.3183457,-121.9230665
MLS Listing,,Condo/Co-op,1902 Miraplaza Ct #33,Santa Clara,CA,95051,799999,2,2.0,SANTA CLARA,1041,,1986,6,768,476,Active,,,https://www.redfin.com/CA/Santa-Clara/1902-Miraplaza-Ct-95051/unit-33/home/1174904,MLSListings,ML81944187,N,Y,37.3576154,-121.9986268
MLS Listing,,Single Family Residential,335 Ronan Ave,Gilroy,CA,95020,998000,4,3.5,GILROY,2671,6450,2004,6,374,,Active,,,https://www.redfin.com/CA/Gilroy/335-Ronan-Ave-95020/home/1379417,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41041168,N,Y,37.0253279,-121.5844089
MLS Listing,,Single Family Residential,158 Piazza Way,San Jose,CA,95127,1598000,4,3.0,,2216,10868,1976,6,721,,Active,,,https://www.redfin.com/CA/San-Jose/158-Piazza-Way-95127/home/988118,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41041092,N,Y,37.3790698,-121.8151796
MLS Listing,,Single Family Residential,7225 Sleepy Creek Dr,San Jose,CA,95120,1250000,3,2.5,SAN JOSE,1470,2746,1985,6,850,72,Active,,,https://www.redfin.com/CA/San-Jose/7225-Sleepy-Creek-Dr-95120/home/1014634,MLSListings,ML81944180,N,Y,37.1995582,-121.827993
MLS Listing,,Single Family Residential,584 Folsom Cir,Milpitas,CA,95035,1249999,2,2.5,Milpitas,1459,2866,1983,6,857,315,Active,,,https://www.redfin.com/CA/Milpitas/584-Folsom-Cir-95035/home/558324,MetroList,223097390,N,Y,37.439791,-121.9034
MLS Listing,,Condo/Co-op,2980 Via Torino,Santa Clara,CA,95051,1498000,3,3.5,SANTA CLARA,1600,,2015,6,936,350,Active,,,https://www.redfin.com/CA/Santa-Clara/2980-Via-Torino-95051/home/112869383,MLSListings,ML81944176,N,Y,37.3416559,-121.9817058
MLS Listing,,Single Family Residential,1511 Bianca Way,Gilroy,CA,95020,640000,3,2.0,GILROY,1293,1175,2003,6,495,253,Active,,,https://www.redfin.com/CA/Gilroy/1511-Bianca-Way-95020/home/1823600,MLSListings,ML81939860,N,Y,37.0106616,-121.6003853
MLS Listing,,Single Family Residential,6370 Carsey Way,Gilroy,CA,95020,1475000,5,3.0,GILROY,2771,5096,2020,6,532,128,Active,October-14-2023 12:00 PM,October-14-2023 03:00 PM,https://www.redfin.com/CA/Gilroy/6370-Carsey-Way-95020/home/168911192,MLSListings,ML81944163,N,Y,36.9885993,-121.5860749
MLS Listing,,Single Family Residential,641 Spargur Dr,Los Altos,CA,94022,9399000,5,4.0,LOS ALTOS,6308,13493,2023,6,1490,,Active,,,https://www.redfin.com/CA/Los-Altos/641-Spargur-Dr-94022/home/1151017,MLSListings,ML81943207,N,Y,37.3875158,-122.0984346
MLS Listing,,Single Family Residential,233 West W Hemlock St,Sunnyvale,CA,94085,1338888,3,1.0,Sunnyvale,1315,9168,1953,6,1018,,Active,,,https://www.redfin.com/CA/Sunnyvale/233-W-Hemlock-Ave-94085/home/1823087,San Francisco MLS,423902574,N,Y,37.3971322,-122.0253415
MLS Listing,,Condo/Co-op,2601 Cortez Dr #1103,Santa Clara,CA,95051,690000,3,2.0,SANTA CLARA,974,,1972,6,708,369,Active,,,https://www.redfin.com/CA/Santa-Clara/2601-Cortez-Dr-95051/unit-1103/home/12179650,MLSListings,ML81939253,N,Y,37.3687907,-121.9743048
MLS Listing,,Townhouse,1032 Abruzzo Ln #3,San Jose,CA,95131,998000,2,2.0,SAN JOSE,1371,509,2017,6,728,286,Active,,,https://www.redfin.com/CA/San-Jose/1032-Abruzzo-Ln-95131/unit-3/home/167214077,MLSListings,ML81942306,N,Y,37.3723015,-121.8792752
MLS Listing,,Single Family Residential,1146 Minnesota Ave,San Jose,CA,95125,2300000,4,4.0,SAN JOSE,3288,4602,1951,6,700,,Active,,,https://www.redfin.com/CA/San-Jose/1146-Minnesota-Ave-95125/home/1582741,MLSListings,ML81944151,N,Y,37.302561,-121.8988834
MLS Listing,,Single Family Residential,13080 Haga Dr,San Jose,CA,95111,849000,2,1.0,SAN JOSE,1410,9236,1951,6,602,,Active,,,https://www.redfin.com/CA/San-Jose/13080-Haga-Dr-95111/home/1665723,MLSListings,ML81943352,N,Y,37.2868915,-121.8358223
MLS Listing,,Single Family Residential,3365 Pearltone Dr,San Jose,CA,95117,2199000,4,2.5,SAN JOSE,2317,10943,1965,6,949,,Active,,,https://www.redfin.com/CA/San-Jose/3365-Pearltone-Dr-95117/home/1631130,MLSListings,ML81943277,N,Y,37.3042224,-121.9568651
MLS Listing,,Townhouse,334 Dunsmuir Ter #1,Sunnyvale,CA,94085,1199000,3,3.0,SUNNYVALE,1150,557,1996,6,1043,399,Active,,,https://www.redfin.com/CA/Sunnyvale/334-Dunsmuir-Ter-94085/unit-1/home/1447761,MLSListings,ML81942269,N,Y,37.3845808,-122.0312476
MLS Listing,,Condo/Co-op,190 Everett Ave,Palo Alto,CA,94301,998000,2,1.0,PALO ALTO,776,776,1963,6,1286,375,Active,,,https://www.redfin.com/CA/Palo-Alto/190-Everett-Ave-94301/home/1704161,MLSListings,ML81944136,N,Y,37.4460074,-122.1653773
MLS Listing,,Single Family Residential,1317 Weaver Dr,San Jose,CA,95125,2599000,4,2.0,SAN JOSE,2884,12930,1951,6,901,,Active,,,https://www.redfin.com/CA/San-Jose/1317-Weaver-Dr-95125/home/839577,MLSListings,ML81944134,N,Y,37.3020527,-121.9102866
MLS Listing,,Single Family Residential,2906 Mitton Dr,San Jose,CA,95148,1698000,3,2.5,SAN JOSE,1798,8797,1985,6,944,,Active,,,https://www.redfin.com/CA/San-Jose/2906-Mitton-Dr-95148/home/1626966,MLSListings,ML81944129,N,Y,37.3319166,-121.7799802
MLS Listing,,Single Family Residential,1228 Gainsville Ave,San Jose,CA,95122,999900,4,2.0,SAN JOSE,1283,5039,1963,6,779,,Active,,,https://www.redfin.com/CA/San-Jose/1228-Gainsville-Ave-95122/home/1818103,MLSListings,ML81944127,N,Y,37.3444909,-121.8312403
MLS Listing,,Single Family Residential,5389 Armonk Ct,San Jose,CA,95123,1199000,3,2.5,SAN JOSE,1546,4992,1986,6,776,50,Active,,,https://www.redfin.com/CA/San-Jose/5389-Armonk-Ct-95123/home/777304,MLSListings,ML81942451,N,Y,37.2566411,-121.8096178
MLS Listing,,Single Family Residential,13920 Mirmirou Dr,Los Altos Hills,CA,94022,7198000,4,4.5,LOS ALTOS HILLS,4831,163645,1983,6,1490,,Active,,,https://www.redfin.com/CA/Los-Altos-Hills/13920-Mir-Mirou-Dr-94022/home/1669617,MLSListings,ML81944125,N,Y,37.3833894,-122.1689728
MLS Listing,,Single Family Residential,5718 Pontiac Dr,San Jose,CA,95123,1229888,3,1.5,SAN JOSE,1037,6026,1962,6,1186,,Active,,,https://www.redfin.com/CA/San-Jose/5718-Pontiac-Dr-95123/home/922773,MLSListings,ML81944023,N,Y,37.2469337,-121.8377034
MLS Listing,,Single Family Residential,1365 Wildman Dr,San Jose,CA,95127,1395888,4,2.5,SAN JOSE,2293,10124,1968,6,609,,Active,,,https://www.redfin.com/CA/San-Jose/1365-Wildman-Dr-95127/home/1481459,MLSListings,ML81944121,N,Y,37.3615429,-121.798627
MLS Listing,,Single Family Residential,11712 Winding Way,Los Altos,CA,94024,3095000,3,3.5,LOS ALTOS,2044,9447,1973,6,1514,,Active,,,https://www.redfin.com/CA/Los-Altos/11712-Winding-Way-94024/home/1216311,MLSListings,ML81944122,N,Y,37.3500725,-122.1064446
MLS Listing,,Single Family Residential,2324 Glendenning Ave,Santa Clara,CA,95050,1399000,3,2.0,SANTA CLARA,1080,6100,1954,6,1295,,Active,,,https://www.redfin.com/CA/Santa-Clara/2324-Glendenning-Ave-95050/home/752447,MLSListings,ML81942991,N,Y,37.3304681,-121.9559986
MLS Listing,,Single Family Residential,14846 Acton Dr,San Jose,CA,95124,2398000,4,3.0,SAN JOSE,2130,9697,1950,6,1126,,Active,,,https://www.redfin.com/CA/San-Jose/14846-Acton-Dr-95124/home/1295231,MLSListings,ML81944119,N,Y,37.2530264,-121.9232666
MLS Listing,,Single Family Residential,1890 Matos Ct,Santa Clara,CA,95050,899000,3,2.5,SANTA CLARA,1163,1246,1983,6,773,405,Active,October-14-2023 01:30 PM,October-14-2023 04:30 PM,https://www.redfin.com/CA/Santa-Clara/1890-Matos-Ct-95050/home/715034,MLSListings,ML81944118,N,Y,37.3418147,-121.9538768
MLS Listing,,Single Family Residential,666 Kellogg Ave,Palo Alto,CA,94301,3595000,3,2.0,PALO ALTO,2114,5962,1935,6,1701,,Active,October-14-2023 01:00 PM,October-14-2023 04:00 PM,https://www.redfin.com/CA/Palo-Alto/666-Kellogg-Ave-94301/home/589268,MLSListings,ML81944114,N,Y,37.4431427,-122.1458866
MLS Listing,,Single Family Residential,10435 Berkshire Dr,Los Altos Hills,CA,94024,4995000,4,3.0,LOS ALTOS HILLS,2591,87120,2008,6,1928,,Active,,,https://www.redfin.com/CA/Los-Altos/10435-Berkshire-Dr-94024/home/1754765,MLSListings,ML81944113,N,Y,37.3426954,-122.1057124
MLS Listing,,Condo/Co-op,3152 Heather Ridge Dr,San Jose,CA,95136,799900,1,1.0,SOUTH SAN JOSE,1012,1012,1989,6,790,564,Active,,,https://www.redfin.com/CA/San-Jose/3152-Heather-Ridge-Dr-95136/home/1265903,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41041073,N,Y,37.281372,-121.861591
MLS Listing,,Single Family Residential,214 Oak Ct,Menlo Park,CA,94025,4788000,4,5.5,MENLO PARK,3157,9400,2023,6,1517,,Active,,,https://www.redfin.com/CA/Menlo-Park/214-Oak-Ct-94025/home/2056493,MLSListings,ML81944112,N,Y,37.4585735,-122.1505885
MLS Listing,,Single Family Residential,4144 Park Blvd,Palo Alto,CA,94306,2100000,3,1.0,PALO ALTO,1476,6625,1950,6,1423,,Active,,,https://www.redfin.com/CA/Palo-Alto/4144-Park-Blvd-94306/home/606885,MLSListings,ML81944111,N,Y,37.4149042,-122.1207323
MLS Listing,,Condo/Co-op,125 Evandale Ave Unit A,Mountain View,CA,94043,2099000,4,2.0,MOUNTAIN VIEW,1903,1432,1963,6,1103,400,Active,October-11-2023 05:00 PM,October-11-2023 07:00 PM,https://www.redfin.com/CA/Mountain-View/125-Evandale-Ave-94043/unit-A/home/563856,MLSListings,ML81943515,N,Y,37.4048741,-122.0606823
MLS Listing,,Single Family Residential,10460 McVay Ave,San Jose,CA,95127,1275000,4,2.0,SAN JOSE,1342,6747,1960,6,950,,Active,,,https://www.redfin.com/CA/San-Jose/10460-McVay-Ave-95127/home/718288,MLSListings,ML81942225,N,Y,37.3708966,-121.812599
MLS Listing,,Single Family Residential,741 Borregas Ave,Sunnyvale,CA,94085,999000,3,1.0,,851,5000,1953,6,1174,,Active,,,https://www.redfin.com/CA/Sunnyvale/741-Borregas-Ave-94085/home/1799141,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41041065,N,Y,37.3951115,-122.0238316
MLS Listing,,Single Family Residential,8318 Chianti Ct,San Jose,CA,95135,1598888,3,2.5,SAN JOSE,2201,22602,1979,6,726,475,Active,,,https://www.redfin.com/CA/San-Jose/8318-Chianti-Ct-95135/home/1768386,MLSListings,ML81944103,N,Y,37.2840726,-121.7453486
MLS Listing,,Single Family Residential,3413 Ross Rd,Palo Alto,CA,94303,2498000,3,2.0,PALO ALTO,1683,8312,1961,6,1484,,Active,,,https://www.redfin.com/CA/Palo-Alto/3413-Ross-Rd-94303/home/1374469,MLSListings,ML81943993,N,Y,37.4291511,-122.115896
MLS Listing,,Single Family Residential,1671 Morton Ave,Los Altos,CA,94024,3288000,4,2.5,LOS ALTOS,1868,10128,1958,6,1760,,Active,,,https://www.redfin.com/CA/Los-Altos/1671-Morton-Ave-94024/home/1307215,MLSListings,ML81944097,N,Y,37.348013,-122.0667321
MLS Listing,,Condo/Co-op,5527 Sean Cir #69,San Jose,CA,95123,599000,2,1.0,SAN JOSE,997,997,1979,6,601,509,Active,,,https://www.redfin.com/CA/San-Jose/5527-Sean-Cir-95123/unit-69/home/1371829,MLSListings,ML81930323,N,Y,37.2542,-121.8305054
MLS Listing,,Single Family Residential,1743 Aprilsong Ct,San Jose,CA,95131,1428880,4,2.0,SAN JOSE,1843,6439,1974,6,775,,Active,,,https://www.redfin.com/CA/San-Jose/1743-Aprilsong-Ct-95131/home/1671510,MLSListings,ML81943953,N,Y,37.3775792,-121.8742058
MLS Listing,,Single Family Residential,1191 Bracebridge Ct,Campbell,CA,95008,1569950,3,2.5,CAMPBELL,1728,4118,1979,6,909,,Active,October-14-2023 01:00 PM,October-14-2023 04:00 PM,https://www.redfin.com/CA/Campbell/1191-Bracebridge-Ct-95008/home/1432063,MLSListings,ML81944092,N,Y,37.2652285,-121.9709809
MLS Listing,,Condo/Co-op,100 1st St #207,Los Altos,CA,94022,2249000,1,1.5,LOS ALTOS,1156,,2015,6,1946,810,Active,,,https://www.redfin.com/CA/Los-Altos/100-1st-St-94022/unit-207/home/95956243,MLSListings,ML81940327,N,Y,37.3805823,-122.1202221
MLS Listing,,Single Family Residential,2450 New Jersey,San Jose,CA,95124,1799000,4,2.5,San Jose,2048,5798,1965,6,878,,Active,,,https://www.redfin.com/CA/San-Jose/2450-New-Jersey-Ave-95124/home/570672,MetroList,223040489,N,Y,37.2763423,-121.9278708
MLS Listing,,Townhouse,1015 Roy Ave,San Jose,CA,95125,1175000,2,2.5,SAN JOSE,1641,2184,1974,6,716,570,Active,,,https://www.redfin.com/CA/San-Jose/1015-Roy-Ave-95125/home/1794428,MLSListings,ML81944090,N,Y,37.288727,-121.8840284
MLS Listing,,Townhouse,1084 Doheny Ter,Sunnyvale,CA,94085,1488888,3,3.0,SUNNYVALE,1743,914,2012,6,854,307,Active,,,https://www.redfin.com/CA/Sunnyvale/1084-Doheny-Ter-94085/home/187831219,MLSListings,ML81944089,N,Y,37.3881597,-121.9969211
MLS Listing,,Single Family Residential,76 Jim Elder Dr,Campbell,CA,95008,1798000,4,2.0,CAMPBELL,1785,7055,1973,7,1007,,Active,October-11-2023 10:00 AM,October-11-2023 12:30 PM,https://www.redfin.com/CA/Campbell/76-Jim-Elder-Dr-95008/home/757400,MLSListings,ML81944087,N,Y,37.287869,-121.9636858
MLS Listing,,Single Family Residential,1362 Lansing Ave,San Jose,CA,95118,1050000,3,2.0,SAN JOSE,1232,6078,1964,7,852,,Active,,,https://www.redfin.com/CA/San-Jose/1362-Lansing-Ave-95118/home/923318,MLSListings,ML81944083,N,Y,37.2528998,-121.886305
MLS Listing,,Mobile/Manufactured Home,491 Lily Ann #491,San Jose,CA,95123,275000,2,2.0,SAN JOSE,1440,,1977,7,191,,Active,,,https://www.redfin.com/CA/San-Jose/165-Blossom-Hill-Rd-95123/unit-491/home/63742770,MLSListings,ML81944084,N,Y,37.252171,-121.809116
MLS Listing,,Single Family Residential,16219 Seaborn Ct,Monte Sereno,CA,95030,4995000,4,3.5,MONTE SERENO,3588,11686,2023,7,1392,,Active,,,https://www.redfin.com/CA/Monte-Sereno/16219-Seaborn-Ct-95030/home/181207192,MLSListings,ML81944081,N,Y,37.23362,-121.9872772
MLS Listing,,Single Family Residential,6754 Gentry Oaks Pl,San Jose,CA,95138,1699000,4,2.5,SAN JOSE,2060,4532,1997,7,825,,Active,,,https://www.redfin.com/CA/San-Jose/6754-Gentry-Oaks-Pl-95138/home/1619038,MLSListings,ML81944080,N,Y,37.2469772,-121.7625322
MLS Listing,,Single Family Residential,16221 Seaborn Ct,Monte Sereno,CA,95030,5195000,5,3.5,MONTE SERENO,3900,11425,2023,7,1332,,Active,,,https://www.redfin.com/CA/Monte-Sereno/16221-Seaborn-Ct-95030/home/181207193,MLSListings,ML81944077,N,Y,37.2335485,-121.9870773
MLS Listing,,Single Family Residential,541 Yurok Cir,San Jose,CA,95123,1258000,4,2.0,SAN JOSE,1345,8290,1966,7,935,,Active,,,https://www.redfin.com/CA/San-Jose/541-Yurok-Cir-95123/home/1749548,MLSListings,ML81944075,N,Y,37.2434638,-121.8323089
MLS Listing,,Mobile/Manufactured Home,1085 Tasman Dr #328,Sunnyvale,CA,94089,395000,3,2.0,SUNNYVALE,1643,,2001,7,240,,Active,,,https://www.redfin.com/CA/Sunnyvale/1085-Tasman-Dr-94089/unit-328/home/1035498,MLSListings,ML81944071,N,Y,37.405034,-121.9996432
MLS Listing,,Townhouse,1660 Hollowcreek Pl,San Jose,CA,95121,865000,3,2.5,SAN JOSE,1508,1466,1979,7,574,335,Active,,,https://www.redfin.com/CA/San-Jose/1660-Hollowcreek-Pl-95121/home/1236737,MLSListings,ML81944066,N,Y,37.3033988,-121.8099569
MLS Listing,,Single Family Residential,4269 Sayoko Cir,San Jose,CA,95136,1549000,5,3.0,SAN JOSE,2236,6796,1971,7,693,43,Active,,,https://www.redfin.com/CA/San-Jose/4269-Sayoko-Cir-95136/home/1315817,MLSListings,ML81944063,N,Y,37.2709625,-121.8375163
MLS Listing,,Single Family Residential,1974 Channing Ave,Palo Alto,CA,94303,2850000,4,2.0,PALO ALTO,1607,6050,1953,7,1773,,Active,,,https://www.redfin.com/CA/Palo-Alto/1974-Channing-Ave-94303/home/545230,MLSListings,ML81943532,N,Y,37.4482571,-122.1283414
MLS Listing,,Multi-Family (2-4 Unit),116 Nancy Ct,Mountain View,CA,94041,2388000,5,3.0,MOUNTAIN VIEW,2338,9254,1953,7,1021,,Active,,,https://www.redfin.com/CA/Mountain-View/116-Nancy-Ct-94041/home/1507706,MLSListings,ML81943351,N,Y,37.385309,-122.073238
MLS Listing,,Single Family Residential,856 Nevada Ave,San Jose,CA,95125,1799000,3,2.0,SAN JOSE,1584,5731,1931,7,1136,,Active,,,https://www.redfin.com/CA/San-Jose/856-Nevada-Ave-95125/home/1327409,MLSListings,ML81941931,N,Y,37.3035813,-121.889591
MLS Listing,,Single Family Residential,12155 Mount Hamilton Rd,San Jose,CA,95140,3899000,5,3.5,SAN JOSE,3782,108003,1951,7,1031,,Active,,,https://www.redfin.com/CA/San-Jose/12155-Mount-Hamilton-Rd-95140/home/759715,MLSListings,ML81944050,N,Y,37.3746255,-121.800763
